year,expansion,n,area_ha_t0,area_ha_t1,gridid
2021,0,332,0,296.90999999999997,652
2021,1,515,9813.42,721.26,652
2022,0,520,0,482.13,652
2022,1,901,12852,1443.33,652
2023,0,344,0,323.09999999999997,652
2023,1,493,9198.72,729.54,652
1986,0,1280,0,1535.4,653
1986,1,56,120.42,111.06,653
1987,0,400,0,473.94,653
1987,1,89,261.81,188.73,653
1988,0,605,0,713.97,653
1988,1,146,552.6,315.81,653
1989,0,898,0,814.5899999999999,653
1989,1,318,1102.59,584.1899999999999,653
1990,0,385,0,441.81,653
1990,1,250,1176.39,519.21,653
1991,0,147,0,235.98,653
1991,1,143,788.13,260.01,653
1992,0,581,0,546.93,653
1992,1,433,1949.04,762.39,653
1993,0,242,0,359.28,653
1993,1,182,1288.53,408.06,653
1994,0,506,0,564.12,653
1994,1,545,2604.33,798.3,653
1995,0,206,0,301.32,653
1995,1,275,1496.25,539.28,653
1996,0,138,0,208.62,653
1996,1,197,1424.52,314.01,653
1997,0,636,0,438.57,653
1997,1,617,3427.2,882.0899999999999,653
1998,0,234,0,232.65,653
1998,1,314,2950.74,523.0799999999999,653
1999,0,293,0,321.39,653
1999,1,524,3773.52,842.13,653
2000,0,342,0,387.63,653
2000,1,451,3937.23,1048.5,653
2001,0,145,0,216.81,653
2001,1,236,2554.92,550.8,653
2002,0,173,0,252.9,653
2002,1,262,3201.5699999999997,559.62,653
2003,0,1290,0,1355.76,653
2003,1,511,3841.74,981.18,653
2004,0,187,0,292.22999999999996,653
2004,1,305,3958.2,702.99,653
2005,0,180,0,273.69,653
2005,1,175,3208.95,390.69,653
2006,0,293,0,393.39,653
2006,1,363,4784.4,825.93,653
2007,0,205,0,301.95,653
2007,1,301,4797.09,659.88,653
2008,0,223,0,350.19,653
2008,1,322,4974.57,675.72,653
2009,0,199,0,324.9,653
2009,1,323,5471.01,750.87,653
2010,0,212,0,262.44,653
2010,1,317,6573.78,802.0799999999999,653
2011,0,244,0,320.31,653
2011,1,344,6953.67,706.68,653
2012,0,242,0,309.33,653
2012,1,380,7426.44,834.48,653
2013,0,233,0,319.05,653
2013,1,351,7659.81,780.5699999999999,653
2014,0,267,0,417.42,653
2014,1,432,9050.67,1066.59,653
2015,0,314,0,459,653
2015,1,535,10553.13,1347.57,653
2016,0,183,0,235.26,653
2016,1,327,7289.55,782.73,653
2017,0,235,0,272.52,653
2017,1,502,11940.57,1187.73,653
2018,0,288,0,288.09,653
2018,1,498,11332.62,964.26,653
2019,0,205,0,208.62,653
2019,1,429,10551.6,721.7099999999999,653
2020,0,187,0,217.53,653
2020,1,357,9048.78,827.8199999999999,653
2021,0,167,0,165.06,653
2021,1,391,10308.6,834.5699999999999,653
2022,0,206,0,200.34,653
2022,1,492,10806.39,903.69,653
2023,0,155,0,172.89,653
2023,1,387,9839.7,844.8299999999999,653
1986,0,818,0,867.3299999999999,654
1986,1,32,70.02,68.49,654
1987,0,342,0,472.68,654
1987,1,62,158.4,181.89,654
1988,0,306,0,331.74,654
1988,1,83,319.22999999999996,139.41,654
1989,0,450,0,429.84,654
1989,1,161,556.1999999999999,310.05,654
1990,0,149,0,185.04,654
1990,1,110,415.35,131.31,654
1991,0,102,0,136.79999999999998,654
1991,1,71,310.32,110.79,654
1992,0,997,0,864.54,654
1992,1,624,1794.4199999999998,1150.65,654
1993,0,76,0,133.2,654
1993,1,61,298.08,85.05,654
1994,0,570,0,515.43,654
1994,1,407,1488.87,513.36,654
1995,0,163,0,181.44,654
1995,1,218,1027.08,323.46,654
1996,0,200,0,247.32,654
1996,1,227,1093.77,308.34,654
1997,0,75,0,78.48,654
1997,1,62,338.84999999999997,90.45,654
1998,0,415,0,427.23,654
1998,1,215,988.29,308.88,654
1999,0,239,0,238.68,654
1999,1,540,2228.4,728.73,654
2000,0,402,0,356.13,654
2000,1,183,911.88,278.82,654
2001,0,123,0,124.65,654
2001,1,118,546.48,136.07999999999998,654
2002,0,174,0,225.72,654
2002,1,172,941.67,235.35,654
2003,0,437,0,470.7,654
2003,1,294,1631.52,457.92,654
2004,0,283,0,361.17,654
2004,1,294,1834.29,396,654
2005,0,162,0,201.96,654
2005,1,125,814.5,227.16,654
2006,0,209,0,282.24,654
2006,1,206,1698.66,406.08,654
2007,0,200,0,246.6,654
2007,1,166,1375.9199999999998,274.5,654
2008,0,184,0,200.52,654
2008,1,209,1698.48,302.31,654
2009,0,161,0,164.97,654
2009,1,140,1226.43,235.71,654
2010,0,227,0,252.9,654
2010,1,260,2171.88,372.96,654
2011,0,183,0,222.66,654
2011,1,139,1358.91,189.9,654
2012,0,199,0,212.22,654
2012,1,221,2054.97,349.02,654
2013,0,209,0,215.82,654
2013,1,178,1900.17,284.13,654
2014,0,184,0,193.59,654
2014,1,145,1455.66,209.34,654
2015,0,312,0,317.7,654
2015,1,362,2903.94,565.11,654
2016,0,139,0,162.45,654
2016,1,142,1330.9199999999998,242.64,654
2017,0,195,0,214.2,654
2017,1,272,2255.22,488.07,654
2018,0,163,0,176.57999999999998,654
2018,1,190,1800.9,266.49,654
2019,0,144,0,140.4,654
2019,1,217,2333.52,354.59999999999997,654
2020,0,145,0,165.15,654
2020,1,235,2248.29,380.97,654
2021,0,113,0,107.28,654
2021,1,173,1965.87,283.32,654
2022,0,147,0,139.04999999999998,654
2022,1,254,2115.18,402.39,654
2023,0,145,0,145.79999999999998,654
2023,1,186,1827.45,268.56,654
1986,0,402,0,438.75,655
1986,1,22,78.21,58.41,655
1987,0,269,0,343.53,655
1987,1,29,78.66,55.53,655
1988,0,145,0,190.53,655
1988,1,36,108.36,54.36,655
1989,0,259,0,288.63,655
1989,1,86,234.81,146.61,655
1990,0,106,0,131.31,655
1990,1,48,189.36,88.2,655
1991,0,111,0,135.81,655
1991,1,45,115.29,75.42,655
1992,0,264,0,243.72,655
1992,1,153,402.84,233.73,655
1993,0,64,0,105.03,655
1993,1,35,129.87,57.78,655
1994,0,561,0,498.06,655
1994,1,182,507.42,249.39,655
1995,0,114,0,112.86,655
1995,1,102,393.66,140.94,655
1996,0,146,0,168.66,655
1996,1,115,461.97,177.39,655
1997,0,78,0,73.08,655
1997,1,49,163.17,69.39,655
1998,0,112,0,113.13,655
1998,1,86,396.45,112.32,655
1999,0,223,0,225.99,655
1999,1,223,791.73,310.40999999999997,655
2000,0,165,0,182.61,655
2000,1,61,333.36,113.22,655
2001,0,123,0,139.04999999999998,655
2001,1,85,365.85,144.26999999999998,655
2002,0,122,0,188.91,655
2002,1,81,444.87,130.23,655
2003,0,224,0,213.3,655
2003,1,130,676.89,187.38,655
2004,0,163,0,205.74,655
2004,1,171,822.6899999999999,251.28,655
2005,0,150,0,204.84,655
2005,1,84,550.62,150.66,655
2006,0,111,0,185.58,655
2006,1,95,671.13,183.15,655
2007,0,196,0,212.04,655
2007,1,204,1071.45,315.71999999999997,655
2008,0,133,0,131.85,655
2008,1,122,840.15,197.28,655
2009,0,76,0,115.02,655
2009,1,80,572.13,148.14,655
2010,0,139,0,159.03,655
2010,1,122,892.53,179.28,655
2011,0,146,0,173.79,655
2011,1,119,879.39,177.03,655
2012,0,199,0,247.23,655
2012,1,232,1490.31,325.62,655
2013,0,218,0,248.31,655
2013,1,153,1219.95,240.48,655
2014,0,219,0,245.25,655
2014,1,133,978.66,208.17,655
2015,0,306,0,366.66,655
2015,1,303,1924.2,431.55,655
2016,0,176,0,233.55,655
2016,1,155,1024.83,248.4,655
2017,0,157,0,202.68,655
2017,1,275,1858.23,533.88,655
2018,0,127,0,133.47,655
2018,1,162,1336.68,257.31,655
2019,0,136,0,138.24,655
2019,1,256,1826.46,440.64,655
2020,0,213,0,270.09,655
2020,1,266,2048.13,501.39,655
2021,0,82,0,80.28,655
2021,1,110,1263.06,184.68,655
2022,0,113,0,138.23999999999998,655
2022,1,207,1960.74,369.9,655
2023,0,106,0,100.89,655
2023,1,181,1710.81,284.67,655
1986,0,855,0,800.1899999999999,656
1986,1,47,93.78,87.21,656
1987,0,255,0,345.15,656
1987,1,34,95.31,72.17999999999999,656
1988,0,218,0,246.78,656
1988,1,58,156.42,126.81,656
1989,0,298,0,307.98,656
1989,1,109,314.09999999999997,221.94,656
1990,0,88,0,162.54,656
1990,1,39,149.04,64.17,656
1991,0,102,0,125.91,656
1991,1,49,173.25,72.81,656
1992,0,177,0,211.05,656
1992,1,145,421.11,216,656
1993,0,83,0,108.54,656
1993,1,77,324.71999999999997,153.18,656
1994,0,233,0,253.62,656
1994,1,170,619.38,253.08,656
1995,0,148,0,178.11,656
1995,1,107,538.65,205.38,656
1996,0,143,0,208.26,656
1996,1,109,637.56,181.53,656
1997,0,124,0,121.32,656
1997,1,77,392.85,120.42,656
1998,0,127,0,152.1,656
1998,1,113,609.21,157.04999999999998,656
1999,0,244,0,258.48,656
1999,1,196,966.51,331.2,656
2000,0,88,0,118.8,656
2000,1,62,424.44,119.7,656
2001,0,194,0,188.64,656
2001,1,150,1022.4,260.19,656
2002,0,158,0,229.23,656
2002,1,76,713.25,160.82999999999998,656
2003,0,383,0,462.51,656
2003,1,335,1833.3,613.53,656
2004,0,159,0,222.12,656
2004,1,119,1259.73,250.2,656
2005,0,210,0,296.55,656
2005,1,139,1111.6799999999998,242.37,656
2006,0,161,0,246.24,656
2006,1,151,1077.84,228.87,656
2007,0,328,0,370.89,656
2007,1,257,1712.52,451.71,656
2008,0,135,0,198.81,656
2008,1,115,1338.57,200.25,656
2009,0,93,0,139.23,656
2009,1,126,1401.66,250.2,656
2010,0,225,0,223.56,656
2010,1,219,1705.32,360.81,656
2011,0,85,0,122.85,656
2011,1,96,1112.6699999999998,193.23,656
2012,0,269,0,275.4,656
2012,1,297,2563.02,549.36,656
2013,0,134,0,171.63,656
2013,1,172,1853.19,285.39,656
2014,0,125,0,163.17,656
2014,1,169,2137.68,318.42,656
2015,0,137,0,206.28,656
2015,1,193,2164.14,356.66999999999996,656
2016,0,130,0,155.43,656
2016,1,196,2341.71,395.82,656
2017,0,154,0,227.07,656
2017,1,253,2746.44,489.33,656
2018,0,157,0,168.03,656
2018,1,192,2188.7999999999997,311.84999999999997,656
2019,0,142,0,162.72,656
2019,1,257,2364.48,449.1,656
2020,0,368,0,394.83,656
2020,1,353,2934,663.3,656
2021,0,69,0,75.14999999999999,656
2021,1,119,1437.9299999999998,228.33,656
2022,0,123,0,157.95,656
2022,1,261,2927.3399999999997,493.02,656
2023,0,91,0,112.23,656
2023,1,180,2325.96,419.49,656
1986,0,628,0,619.92,657
1986,1,34,76.59,55.08,657
1987,0,330,0,382.05,657
1987,1,40,98.46,96.57,657
1988,0,335,0,332.64,657
1988,1,66,202.5,130.76999999999998,657
1989,0,497,0,443.34,657
1989,1,96,305.09999999999997,178.38,657
1990,0,91,0,102.69,657
1990,1,32,218.97,41.94,657
1991,0,143,0,165.51,657
1991,1,87,360.27,127.8,657
1992,0,729,0,586.17,657
1992,1,246,752.76,400.05,657
1993,0,139,0,173.79,657
1993,1,71,287.28,120.6,657
1994,0,401,0,402.21,657
1994,1,320,963.09,424.71,657
1995,0,108,0,126.99,657
1995,1,73,360.63,128.16,657
1996,0,152,0,185.67,657
1996,1,141,575.1,195.57,657
1997,0,133,0,143.19,657
1997,1,76,196.74,103.68,657
1998,0,172,0,212.76,657
1998,1,96,508.59,132.57,657
1999,0,231,0,206.01,657
1999,1,262,1241.91,376.2,657
2000,0,94,0,145.26,657
2000,1,76,659.3399999999999,160.73999999999998,657
2001,0,112,0,142.2,657
2001,1,109,946.35,164.16,657
2002,0,158,0,211.32,657
2002,1,140,1132.11,228.87,657
2003,0,301,0,404.1,657
2003,1,273,1930.23,426.51,657
2004,0,158,0,202.41,657
2004,1,126,1341.63,235.26,657
2005,0,137,0,212.58,657
2005,1,124,1406.34,249.21,657
2006,0,186,0,271.17,657
2006,1,189,1633.5,285.48,657
2007,0,496,0,519.39,657
2007,1,397,2058.12,684.18,657
2008,0,238,0,254.34,657
2008,1,240,1279.35,428.22,657
2009,0,172,0,238.14,657
2009,1,176,2438.64,363.24,657
2010,0,173,0,224.64,657
2010,1,251,2741.49,433.08,657
2011,0,220,0,286.92,657
2011,1,190,2071.89,383.13,657
2012,0,335,0,384.93,657
2012,1,459,3591.72,739.26,657
2013,0,237,0,302.4,657
2013,1,273,3767.67,601.74,657
2014,0,188,0,271.08,657
2014,1,252,3540.24,459.27,657
2015,0,188,0,324,657
2015,1,200,3482.01,440.55,657
2016,0,168,0,309.96,657
2016,1,275,4306.86,615.24,657
2017,0,198,0,352.97999999999996,657
2017,1,366,5134.5,857.6999999999999,657
2018,0,209,0,289.53,657
2018,1,230,4112.82,517.59,657
2019,0,230,0,257.84999999999997,657
2019,1,503,6571.17,1123.47,657
2020,0,227,0,223.29,657
2020,1,383,6120.36,828.9,657
2021,0,126,0,139.14,657
2021,1,189,4267.62,413.37,657
2022,0,146,0,161.37,657
2022,1,349,6566.759999999999,768.51,657
2023,0,133,0,166.04999999999998,657
2023,1,310,6410.16,812.3399999999999,657
1986,0,419,0,390.51,658
1986,1,13,25.2,18.27,658
1987,0,167,0,137.88,658
1987,1,33,56.25,61.2,658
1988,0,156,0,160.56,658
1988,1,22,78.84,40.77,658
1989,0,1252,0,1166.4,658
1989,1,140,204.21,204.57,658
1990,0,38,0,32.4,658
1990,1,22,81.99,24.75,658
1991,0,68,0,61.65,658
1991,1,63,131.22,51.39,658
1992,0,868,0,766.26,658
1992,1,292,643.41,597.87,658
1993,0,40,0,44.1,658
1993,1,12,38.34,16.11,658
1994,0,94,0,81.36,658
1994,1,74,204.66,89.36999999999999,658
1995,0,60,0,54.54,658
1995,1,39,181.44,24.84,658
1996,0,83,0,66.24,658
1996,1,147,488.97,133.65,658
1997,0,49,0,60.57,658
1997,1,35,135.98999999999998,43.47,658
1998,0,115,0,102.6,658
1998,1,64,285.3,74.97,658
1999,0,87,0,77.94,658
1999,1,110,395.37,116.55,658
2000,0,65,0,75.78,658
2000,1,33,170.37,34.739999999999995,658
2001,0,46,0,40.41,658
2001,1,40,520.74,56.43,658
2002,0,107,0,127.98,658
2002,1,80,526.68,68.75999999999999,658
2003,0,85,0,129.24,658
2003,1,55,508.6799999999999,88.38,658
2004,0,91,0,88.28999999999999,658
2004,1,64,755.73,78.3,658
2005,0,103,0,116.82,658
2005,1,71,648.54,98.46,658
2006,0,67,0,89.19,658
2006,1,82,951.93,112.77,658
2007,0,448,0,385.83,658
2007,1,500,1769.04,804.6,658
2008,0,58,0,66.33,658
2008,1,61,408.33,67.41,658
2009,0,62,0,57.15,658
2009,1,82,1287.36,122.31,658
2010,0,56,0,61.47,658
2010,1,72,787.77,139.14,658
2011,0,50,0,54.989999999999995,658
2011,1,63,533.43,99.81,658
2012,0,149,0,158.67,658
2012,1,297,1799.28,543.3299999999999,658
2013,0,70,0,88.92,658
2013,1,76,1023.66,161.19,658
2014,0,63,0,79.92,658
2014,1,128,1069.47,230.13,658
2015,0,46,0,61.92,658
2015,1,63,609.3,108.63,658
2016,0,82,0,113.94,658
2016,1,107,1149.84,180.63,658
2017,0,75,0,110.79,658
2017,1,105,1001.7,251.46,658
2018,0,101,0,129.15,658
2018,1,114,1142.1,211.86,658
2019,0,136,0,140.85,658
2019,1,182,1747.53,290.34,658
2020,0,79,0,63.27,658
2020,1,101,1409.4,166.04999999999998,658
2021,0,56,0,52.47,658
2021,1,72,921.06,116.28,658
2022,0,76,0,100.89,658
2022,1,90,1251.54,153.18,658
2023,0,31,0,28.98,658
2023,1,59,959.04,121.41,658
1986,0,348,0,296.28,659
1986,1,9,8.64,13.32,659
1987,0,96,0,60.84,659
1987,1,10,17.73,10.98,659
1988,0,225,0,179.73,659
1988,1,40,52.11,60.029999999999994,659
1989,0,310,0,283.86,659
1989,1,52,90.9,63.18,659
1990,0,49,0,38.88,659
1990,1,26,82.89,40.05,659
1991,0,50,0,32.4,659
1991,1,36,88.64999999999999,46.17,659
1992,0,76,0,59.489999999999995,659
1992,1,46,131.67,72.09,659
1993,0,134,0,101.34,659
1993,1,53,92.52,69.3,659
1994,0,102,0,86.85,659
1994,1,62,172.26,68.58,659
1995,0,18,0,14.22,659
1995,1,23,82.89,21.33,659
1996,0,26,0,18,659
1996,1,26,64.97999999999999,27.81,659
1997,0,20,0,15.39,659
1997,1,15,55.89,18.63,659
1998,0,77,0,69.92999999999999,659
1998,1,58,164.61,58.41,659
1999,0,61,0,47.79,659
1999,1,61,126.18,50.04,659
2000,0,53,0,55.709999999999994,659
2000,1,19,64.08,25.65,659
2001,0,36,0,25.02,659
2001,1,44,88.02,53.1,659
2002,0,33,0,21.06,659
2002,1,37,123.3,33.75,659
2003,0,28,0,32.85,659
2003,1,21,58.95,30.42,659
2004,0,26,0,25.83,659
2004,1,29,75.42,24.75,659
2005,0,76,0,58.95,659
2005,1,64,203.76,80.1,659
2006,0,27,0,21.87,659
2006,1,27,57.96,31.769999999999996,659
2007,0,319,0,290.7,659
2007,1,202,572.22,379.17,659
2008,0,92,0,113.4,659
2008,1,46,86.03999999999999,57.419999999999995,659
2009,0,35,0,22.5,659
2009,1,33,112.41,33.93,659
2010,0,24,0,21.15,659
2010,1,23,48.6,36.809999999999995,659
2011,0,16,0,10.71,659
2011,1,8,21.33,12.69,659
2012,0,445,0,402.75,659
2012,1,446,1256.58,997.74,659
2013,0,9,0,7.92,659
2013,1,10,38.07,11.16,659
2014,0,34,0,25.92,659
2014,1,38,224.64,54.18,659
2015,0,17,0,17.64,659
2015,1,10,46.98,12.51,659
2016,0,30,0,24.209999999999997,659
2016,1,26,131.4,35.19,659
2017,0,22,0,21.69,659
2017,1,27,188.01,29.7,659
2018,0,26,0,27.81,659
2018,1,28,170.64,41.94,659
2019,0,19,0,14.13,659
2019,1,39,112.41,36.54,659
2020,0,34,0,22.41,659
2020,1,100,423,148.95,659
2021,0,3,0,6.84,659
2021,1,11,24.75,10.89,659
2022,0,45,0,27,659
2022,1,81,365.67,126,659
2023,0,66,0,61.47,659
2023,1,37,137.25,126.99,659
1986,0,123,0,100.44,660
1986,1,1,0.36,0.72,660
1987,0,15,0,14.94,660
1987,1,3,2.25,3.69,660
1989,0,295,0,281.96999999999997,660
1989,1,32,42.21,63.18,660
1990,0,20,0,8.91,660
1990,1,21,35.37,19.8,660
1991,0,13,0,14.22,660
1991,1,8,22.86,19.89,660
1992,0,38,0,23.49,660
1992,1,19,29.43,13.95,660
1993,0,9,0,8.01,660
1993,1,7,24.299999999999997,10.44,660
1994,0,86,0,71.28,660
1994,1,53,104.49,71.46,660
1995,0,18,0,9.18,660
1995,1,17,36.45,15.21,660
1996,0,14,0,6.3,660
1996,1,10,22.77,9.54,660
1997,0,4,0,2.25,660
1998,0,5,0,3.0599999999999996,660
1998,1,8,11.61,4.77,660
1999,0,23,0,14.04,660
1999,1,33,78.3,22.5,660
2000,0,10,0,7.56,660
2000,1,2,3.42,1.53,660
2001,0,9,0,5.04,660
2001,1,8,18,4.05,660
2002,0,7,0,3.96,660
2002,1,13,22.14,10.89,660
2003,0,11,0,11.79,660
2003,1,2,1.89,0.72,660
2004,0,5,0,2.07,660
2004,1,8,16.65,8.91,660
2005,0,17,0,10.35,660
2005,1,19,42.57,10.62,660
2006,0,14,0,9.63,660
2006,1,5,7.829999999999999,3.87,660
2007,0,113,0,89.91,660
2007,1,104,239.13,157.14,660
2008,0,51,0,39.96,660
2008,1,12,81.89999999999999,8.91,660
2009,0,19,0,21.51,660
2009,1,5,4.68,5.76,660
2010,0,10,0,5.22,660
2010,1,7,10.08,5.67,660
2011,0,5,0,2.61,660
2011,1,10,14.22,17.73,660
2012,0,103,0,88.02,660
2012,1,161,480.42,320.31,660
2013,0,2,0,0.99,660
2013,1,5,11.52,4.14,660
2014,0,6,0,4.59,660
2014,1,16,30.06,11.88,660
2015,0,3,0,2.25,660
2015,1,1,0.54,1.17,660
2016,0,8,0,3.69,660
2016,1,7,17.46,15.12,660
2017,0,12,0,8.01,660
2017,1,15,159.75,16.56,660
2018,0,23,0,25.74,660
2018,1,20,53.82,58.5,660
2019,0,6,0,4.41,660
2019,1,10,30.87,7.56,660
2020,0,5,0,2.61,660
2020,1,10,18.27,9.99,660
2021,0,1,0,0.63,660
2021,1,4,124.02,5.04,660
2022,0,72,0,41.58,660
2022,1,50,290.07,69.92999999999999,660
2023,0,61,0,56.97,660
2023,1,8,12.15,6.21,660
1986,0,133,0,173.25,661
1986,1,4,4.86,12.69,661
1987,0,47,0,73.17,661
1987,1,5,10.71,12.33,661
1988,0,77,0,79.56,661
1988,1,8,38.43,12.87,661
1989,0,46,0,60.84,661
1989,1,19,55.8,38.61,661
1990,0,68,0,92.25,661
1990,1,18,56.7,23.22,661
1991,0,66,0,55.53,661
1991,1,28,104.94,63.72,661
1992,0,23,0,18.54,661
1992,1,40,142.01999999999998,44.099999999999994,661
1993,0,11,0,8.55,661
1993,1,25,91.53,42.57,661
1994,0,197,0,182.88,661
1994,1,70,229.23,118.71,661
1995,0,14,0,7.47,661
1995,1,8,19.44,5.9399999999999995,661
1996,0,21,0,14.85,661
1996,1,28,101.25,33.03,661
1997,0,2,0,1.08,661
1997,1,2,2.25,2.25,661
1998,0,17,0,11.97,661
1998,1,31,86.13,26.19,661
1999,0,31,0,16.29,661
1999,1,50,152.01,42.3,661
2000,0,31,0,39.96,661
2000,1,15,40.86,12.87,661
2001,0,15,0,10.35,661
2001,1,19,52.47,18.63,661
2002,0,22,0,13.59,661
2002,1,36,81,29.61,661
2003,0,15,0,11.79,661
2003,1,7,25.83,19.98,661
2004,0,4,0,2.4299999999999997,661
2004,1,5,10.8,2.34,661
2005,0,7,0,2.88,661
2005,1,11,47.34,7.47,661
2006,0,9,0,5.13,661
2006,1,7,13.14,5.67,661
2007,0,31,0,20.97,661
2007,1,47,166.41,56.61,661
2008,0,30,0,38.34,661
2008,1,8,14.94,11.25,661
2009,0,22,0,19.08,661
2009,1,51,154.62,49.95,661
2010,0,15,0,9.45,661
2010,1,13,41.13,12.6,661
2011,0,8,0,9.18,661
2011,1,9,19.53,8.55,661
2012,0,13,0,13.86,661
2012,1,19,75.78,33.12,661
2013,0,11,0,6.569999999999999,661
2013,1,21,94.41,12.51,661
2014,0,5,0,4.949999999999999,661
2014,1,11,43.92,7.109999999999999,661
2015,0,9,0,7.74,661
2015,1,6,22.32,3.87,661
2016,0,21,0,24.3,661
2016,1,25,77.75999999999999,28.98,661
2017,0,8,0,6.39,661
2017,1,7,27.72,9.54,661
2018,0,43,0,45.54,661
2018,1,15,53.46,27.9,661
2019,0,11,0,6.75,661
2019,1,3,3.0599999999999996,1.17,661
2020,0,5,0,4.14,661
2020,1,7,14.85,14.22,661
2021,0,5,0,6.21,661
2021,1,1,3.5999999999999996,0.99,661
2022,0,30,0,17.099999999999998,661
2022,1,16,62.01,15.03,661
2023,0,68,0,62.28,661
2023,1,34,78.75,38.52,661
1986,0,91,0,79.28999999999999,662
1987,0,12,0,10.89,662
1987,1,4,2.52,6.93,662
1988,0,34,0,33.93,662
1988,1,2,4.14,3.87,662
1989,0,43,0,50.4,662
1989,1,14,20.79,16.2,662
1990,0,124,0,112.86,662
1990,1,28,41.85,38.43,662
1991,0,31,0,23.49,662
1991,1,23,40.95,25.11,662
1992,0,11,0,5.3999999999999995,662
1992,1,10,25.29,11.88,662
1993,0,3,0,1.98,662
1993,1,5,5.3999999999999995,3.15,662
1994,0,60,0,56.7,662
1994,1,31,76.86,54,662
1995,0,8,0,4.32,662
1995,1,5,22.229999999999997,15.66,662
1996,0,15,0,10.17,662
1996,1,12,32.31,10.53,662
1997,0,4,0,2.97,662
1997,1,5,16.56,6.21,662
1998,0,30,0,22.23,662
1998,1,19,70.2,11.88,662
1999,0,19,0,11.16,662
1999,1,26,60.3,20.07,662
2000,0,20,0,21.24,662
2000,1,5,6.569999999999999,8.370000000000001,662
2001,0,3,0,1.89,662
2001,1,6,11.97,6.93,662
2002,0,19,0,12.78,662
2002,1,36,138.78,50.849999999999994,662
2003,0,5,0,2.52,662
2003,1,5,9.72,2.79,662
2004,0,5,0,1.89,662
2004,1,6,15.93,2.52,662
2005,0,9,0,11.34,662
2005,1,6,18.54,5.67,662
2006,0,9,0,6.21,662
2006,1,12,40.32,12.78,662
2007,0,39,0,23.85,662
2007,1,38,150.57,42.66,662
2008,0,8,0,4.41,662
2008,1,5,10.53,4.14,662
2009,0,29,0,19.53,662
2009,1,32,115.29,36.36,662
2010,0,3,0,2.4299999999999997,662
2010,1,7,15.21,7.919999999999999,662
2011,0,3,0,6.03,662
2011,1,3,10.17,2.07,662
2012,0,21,0,15.21,662
2012,1,28,142.92,33.839999999999996,662
2013,0,11,0,8.19,662
2013,1,15,75.24,9.63,662
2014,0,7,0,7.38,662
2014,1,6,30.15,20.34,662
2015,0,6,0,6.66,662
2015,1,3,22.139999999999997,1.98,662
2016,0,12,0,15.39,662
2016,1,12,44.55,6.84,662
2018,0,22,0,19.62,662
2018,1,9,16.11,9.72,662
2019,0,4,0,2.61,662
2019,1,6,18.45,3.42,662
2020,0,8,0,7.289999999999999,662
2020,1,4,3.51,7.11,662
2021,0,1,0,1.35,662
2021,1,2,20.34,5.58,662
2022,0,11,0,7.65,662
2022,1,5,24.48,4.140000000000001,662
2023,0,48,0,37.08,662
2023,1,27,34.019999999999996,26.19,662
1986,0,426,0,296.09999999999997,67
1986,1,56,104.85,62.19,67
1987,0,1571,0,1278.27,67
1987,1,143,218.61,345.87,67
1988,0,602,0,406.62,67
1988,1,109,134.91,109.62,67
1989,0,795,0,481.0499999999999,67
1989,1,425,935.91,421.83,67
1990,0,94,0,63.809999999999995,67
1990,1,23,234.08999999999995,24.93,67
1991,0,249,0,163.79999999999998,67
1991,1,76,593.73,86.67,67
1992,0,1074,0,791.1899999999999,67
1992,1,426,3623.85,398.7,67
1993,0,345,0,256.68,67
1993,1,263,1119.96,296.90999999999997,67
1994,0,162,0,119.61,67
1994,1,101,1986.84,87.39,67
1995,0,179,0,139.23,67
1995,1,176,1715.58,176.04,67
1996,0,201,0,139.14,67
1996,1,129,2072.88,129.15,67
1997,0,1946,0,1053.63,67
1997,1,900,5263.38,697.68,67
1998,0,999,0,551.6999999999999,67
1998,1,1028,5930.46,902.88,67
1999,0,342,0,240.66,67
1999,1,321,3472.92,401.49,67
2000,0,123,0,76.14,67
2000,1,176,3593.8799999999997,158.13,67
2001,0,178,0,89.72999999999999,67
2001,1,261,3486.33,185.94,67
2002,0,96,0,50.22,67
2002,1,207,3247.56,159.48,67
2003,0,176,0,97.29,67
2003,1,277,2566.26,265.95,67
2004,0,196,0,109.44,67
2004,1,290,3354.75,251.37,67
2005,0,235,0,139.59,67
2005,1,403,4687.74,472.23,67
2006,0,93,0,53.37,67
2006,1,204,4267.8,185.67,67
2007,0,385,0,259.11,67
2007,1,592,5753.7,1001.7,67
2008,0,113,0,73.71,67
2008,1,220,2773.62,217.53,67
2009,0,40,0,21.6,67
2009,1,93,2192.85,88.02,67
2010,0,87,0,46.89,67
2010,1,336,4197.24,284.31,67
2011,0,40,0,20.88,67
2011,1,93,2549.16,74.61,67
2012,0,459,0,315.45,67
2012,1,859,11561.13,1227.6,67
2013,0,169,0,110.61,67
2013,1,496,8641.08,528.48,67
2014,0,57,0,56.7,67
2014,1,137,5011.38,167.94,67
